codigo_suministro,sed_id,alimentador_id,score_anomalia,percentil_prioridad,consumo_diario_promedio,tendencia_mensual,meses_cero_pct,prioridad
SUM_011243,SED_0151,ALIM_311,48.02,51.976,5.09,0.1841,0.0,NO_PRIORIZADO
SUM_000770,SED_1538,ALIM_311,48.01,51.99,2.58,0.0098,0.0,NO_PRIORIZADO
SUM_000068,SED_0742,ALIM_311,48.0,51.997,5.96,-0.4411,0.0,NO_PRIORIZADO
SUM_003309,SED_0044,ALIM_311,48.0,52.003,4.33,0.0419,0.0,NO_PRIORIZADO
SUM_016132,SED_0450,ALIM_311,47.99,52.01,2.12,-0.0435,0.0,NO_PRIORIZADO
SUM_002692,SED_0061,ALIM_311,47.98,52.023,2.48,-0.0506,0.0,NO_PRIORIZADO
SUM_011893,SED_2074,ALIM_311,47.98,52.017,3.4,-0.0325,0.0,NO_PRIORIZADO
SUM_016009,SED_1641,ALIM_311,47.97,52.03,9.16,0.14,0.0,NO_PRIORIZADO
SUM_011656,SED_1206,ALIM_311,47.96,52.043,2.3,-0.07,0.0,NO_PRIORIZADO
SUM_018216,SED_2362,ALIM_311,47.96,52.037,1.69,0.0766,0.0,NO_PRIORIZADO
SUM_011129,SED_0229,ALIM_311,47.95,52.05,1.9,-0.0364,0.0,NO_PRIORIZADO
SUM_005232,SED_2413,ALIM_311,47.94,52.063,0.64,-0.0388,8.3,NO_PRIORIZADO
SUM_014629,SED_2185,ALIM_311,47.94,52.057,1.27,-0.1272,0.0,NO_PRIORIZADO
SUM_012266,SED_2558,ALIM_311,47.93,52.07,1.41,-0.0736,0.0,NO_PRIORIZADO
SUM_008599,SED_0501,ALIM_311,47.92,52.083,1.63,-0.0539,8.3,NO_PRIORIZADO
SUM_014928,SED_2738,ALIM_311,47.92,52.077,0.4,-0.0156,0.0,NO_PRIORIZADO
SUM_012078,SED_0035,ALIM_311,47.91,52.09,2.25,-0.1241,0.0,NO_PRIORIZADO
SUM_006439,SED_1482,ALIM_311,47.9,52.104,1.96,-0.1216,0.0,NO_PRIORIZADO
SUM_013277,SED_2475,ALIM_311,47.9,52.097,1.86,-0.0668,0.0,NO_PRIORIZADO
SUM_009783,SED_0853,ALIM_311,47.89,52.11,1.88,-0.0823,0.0,NO_PRIORIZADO
SUM_001088,SED_0090,ALIM_311,47.88,52.117,5.88,-0.141,0.0,NO_PRIORIZADO
SUM_004333,SED_0212,ALIM_311,47.88,52.124,3.67,0.142,0.0,NO_PRIORIZADO
SUM_019053,SED_2789,ALIM_311,47.87,52.13,5.3,-0.0591,0.0,NO_PRIORIZADO
SUM_012545,SED_0524,ALIM_311,47.86,52.144,0.32,0.0132,0.0,NO_PRIORIZADO
SUM_014161,SED_1216,ALIM_311,47.86,52.137,3.51,0.0191,0.0,NO_PRIORIZADO
SUM_001469,SED_2738,ALIM_311,47.85,52.15,3.38,-0.0602,0.0,NO_PRIORIZADO
SUM_002149,SED_0450,ALIM_311,47.84,52.164,2.95,0.0995,0.0,NO_PRIORIZADO
SUM_008392,SED_0670,ALIM_311,47.84,52.157,7.15,-0.172,0.0,NO_PRIORIZADO
SUM_019579,SED_2170,ALIM_311,47.83,52.17,8.93,0.0172,0.0,NO_PRIORIZADO
SUM_004427,SED_1207,ALIM_311,47.82,52.177,2.43,-0.054,0.0,NO_PRIORIZADO
SUM_011998,SED_1206,ALIM_311,47.82,52.184,5.42,-0.0712,0.0,NO_PRIORIZADO
SUM_004567,SED_2181,ALIM_311,47.81,52.19,0.01,-0.0014,66.7,NO_PRIORIZADO
SUM_008106,SED_0515,ALIM_311,47.8,52.197,5.1,-0.0139,0.0,NO_PRIORIZADO
SUM_019630,SED_0151,ALIM_311,47.8,52.204,3.93,-0.0072,0.0,NO_PRIORIZADO
SUM_006053,SED_2170,ALIM_311,47.79,52.211,6.16,-0.1607,0.0,NO_PRIORIZADO
SUM_000485,SED_1137,ALIM_311,47.78,52.217,1.85,-0.0595,0.0,NO_PRIORIZADO
SUM_000535,SED_0742,ALIM_311,47.78,52.224,2.51,-0.1764,0.0,NO_PRIORIZADO
SUM_012869,SED_0450,ALIM_311,47.77,52.231,3.37,0.0523,0.0,NO_PRIORIZADO
SUM_000750,SED_2738,ALIM_311,47.76,52.244,1.86,-0.0401,0.0,NO_PRIORIZADO
SUM_002558,SED_0035,ALIM_311,47.76,52.237,0.93,-0.0678,0.0,NO_PRIORIZADO
SUM_019274,SED_1523,ALIM_311,47.75,52.251,1.02,0.102,16.7,NO_PRIORIZADO
SUM_009223,SED_1741,ALIM_311,47.74,52.257,2.88,-0.1298,0.0,NO_PRIORIZADO
SUM_011700,SED_1641,ALIM_311,47.74,52.264,2.54,-0.5015,0.0,NO_PRIORIZADO
SUM_007623,SED_1498,ALIM_311,47.73,52.271,3.0,0.1708,0.0,NO_PRIORIZADO
SUM_012019,SED_0938,ALIM_311,47.72,52.277,1.16,0.0203,0.0,NO_PRIORIZADO
SUM_015179,SED_2475,ALIM_311,47.72,52.284,0.84,0.111,0.0,NO_PRIORIZADO
SUM_004106,SED_0212,ALIM_311,47.71,52.291,3.74,0.0451,0.0,NO_PRIORIZADO
SUM_008447,SED_1822,ALIM_311,47.7,52.304,9.93,0.0566,0.0,NO_PRIORIZADO
SUM_013993,SED_2475,ALIM_311,47.7,52.298,0.87,0.0318,0.0,NO_PRIORIZADO
SUM_015499,SED_2208,ALIM_311,47.69,52.311,0.8,0.002,0.0,NO_PRIORIZADO
SUM_003782,SED_2475,ALIM_311,47.68,52.324,1.49,0.0833,0.0,NO_PRIORIZADO
SUM_015351,SED_2362,ALIM_311,47.68,52.318,3.12,-0.0236,0.0,NO_PRIORIZADO
SUM_018380,SED_2074,ALIM_311,47.67,52.331,2.13,-0.0318,0.0,NO_PRIORIZADO
SUM_003490,SED_1990,ALIM_311,47.66,52.344,2.3,-0.005,0.0,NO_PRIORIZADO
SUM_014077,SED_2170,ALIM_311,47.66,52.338,2.64,0.0472,0.0,NO_PRIORIZADO
SUM_003155,SED_1600,ALIM_311,47.65,52.351,6.21,-0.2082,0.0,NO_PRIORIZADO
SUM_014626,SED_2407,ALIM_311,47.64,52.364,4.93,-0.2805,0.0,NO_PRIORIZADO
SUM_017808,SED_1137,ALIM_311,47.64,52.358,0.2,-0.0025,8.3,NO_PRIORIZADO
SUM_016836,SED_2105,ALIM_311,47.63,52.371,2.66,-0.0817,0.0,NO_PRIORIZADO
SUM_002084,SED_1497,ALIM_311,47.62,52.378,3.16,-0.3498,0.0,NO_PRIORIZADO
SUM_004398,SED_1886,ALIM_311,47.62,52.384,4.02,-0.0629,0.0,NO_PRIORIZADO
SUM_000017,SED_0151,ALIM_311,47.61,52.391,2.51,0.3122,0.0,NO_PRIORIZADO
SUM_003544,SED_0933,ALIM_311,47.6,52.398,5.38,0.2533,0.0,NO_PRIORIZADO
SUM_015743,SED_2789,ALIM_311,47.6,52.405,4.33,0.0476,0.0,NO_PRIORIZADO
SUM_008716,SED_0933,ALIM_311,47.59,52.411,5.36,-0.128,0.0,NO_PRIORIZADO
SUM_014949,SED_2185,ALIM_311,47.58,52.425,0.06,0.0006,8.3,NO_PRIORIZADO
SUM_015005,SED_0450,ALIM_311,47.58,52.418,4.25,0.1136,0.0,NO_PRIORIZADO
SUM_009785,SED_1482,ALIM_311,47.57,52.431,0.37,0.0162,0.0,NO_PRIORIZADO
SUM_003429,SED_2743,ALIM_311,47.56,52.438,0.44,0.1947,75.0,NO_PRIORIZADO
SUM_012255,SED_2407,ALIM_311,47.56,52.445,0.52,-0.048,8.3,NO_PRIORIZADO
SUM_004613,SED_1871,ALIM_311,47.55,52.451,2.42,-0.0117,0.0,NO_PRIORIZADO
SUM_004319,SED_1830,ALIM_311,47.54,52.458,0.8,-0.069,33.3,NO_PRIORIZADO
SUM_013594,SED_1990,ALIM_311,47.54,52.465,1.47,-0.055,0.0,NO_PRIORIZADO
SUM_001886,SED_1019,ALIM_311,47.53,52.471,2.38,-0.0727,0.0,NO_PRIORIZADO
SUM_000441,SED_2789,ALIM_311,47.52,52.478,1.68,-0.0132,0.0,NO_PRIORIZADO
SUM_018420,SED_2105,ALIM_311,47.52,52.485,1.39,-0.0218,0.0,NO_PRIORIZADO
SUM_013018,SED_1594,ALIM_311,47.51,52.491,0.74,-0.166,50.0,NO_PRIORIZADO
SUM_001468,SED_0450,ALIM_311,47.5,52.505,2.23,-0.0035,0.0,NO_PRIORIZADO
SUM_007389,SED_0524,ALIM_311,47.5,52.498,3.27,-0.2545,0.0,NO_PRIORIZADO
SUM_009317,SED_1482,ALIM_311,47.49,52.512,2.01,-0.0062,0.0,NO_PRIORIZADO
SUM_001873,SED_1199,ALIM_311,47.48,52.525,0.41,-0.007,41.7,NO_PRIORIZADO
SUM_016232,SED_2475,ALIM_311,47.48,52.518,1.08,-0.1585,33.3,NO_PRIORIZADO
SUM_009579,SED_2661,ALIM_311,47.47,52.532,1.71,0.0306,0.0,NO_PRIORIZADO
SUM_010251,SED_0229,ALIM_311,47.46,52.538,5.01,0.0339,0.0,NO_PRIORIZADO
SUM_018456,SED_2413,ALIM_311,47.46,52.545,0.05,-0.0024,83.3,NO_PRIORIZADO
SUM_018095,SED_1497,ALIM_311,47.45,52.552,4.11,0.0712,0.0,NO_PRIORIZADO
SUM_011839,SED_0515,ALIM_311,47.44,52.558,0.24,0.0351,8.3,NO_PRIORIZADO
SUM_004045,SED_0035,ALIM_311,47.43,52.572,3.64,0.0562,0.0,NO_PRIORIZADO
SUM_011172,SED_0098,ALIM_311,47.43,52.565,6.98,0.0895,0.0,NO_PRIORIZADO
SUM_014403,SED_0828,ALIM_311,47.42,52.578,0.07,-0.0318,83.3,NO_PRIORIZADO
SUM_001363,SED_2661,ALIM_311,47.41,52.592,2.45,-0.1216,0.0,NO_PRIORIZADO
SUM_012241,SED_1207,ALIM_311,47.41,52.585,0.16,0.0069,8.3,NO_PRIORIZADO
SUM_001824,SED_1777,ALIM_311,47.4,52.598,4.74,-0.3508,0.0,NO_PRIORIZADO
SUM_019344,SED_1990,ALIM_311,47.39,52.605,5.07,0.0548,0.0,NO_PRIORIZADO
SUM_019384,SED_1041,ALIM_311,47.39,52.612,1.76,-0.0563,0.0,NO_PRIORIZADO
SUM_011408,SED_2789,ALIM_311,47.38,52.619,0.4,-0.0024,33.3,NO_PRIORIZADO
SUM_014673,SED_2315,ALIM_311,47.37,52.625,2.74,-0.0626,0.0,NO_PRIORIZADO
SUM_017756,SED_1822,ALIM_311,47.37,52.632,1.36,0.1048,0.0,NO_PRIORIZADO
SUM_007045,SED_0759,ALIM_311,47.36,52.639,2.3,-0.0422,0.0,NO_PRIORIZADO
SUM_011050,SED_2074,ALIM_311,47.35,52.645,0.46,-0.0036,0.0,NO_PRIORIZADO
SUM_011463,SED_2315,ALIM_311,47.35,52.652,1.21,-0.043,0.0,NO_PRIORIZADO
SUM_015665,SED_0169,ALIM_311,47.34,52.659,9.59,-0.2349,0.0,NO_PRIORIZADO
SUM_003568,SED_0752,ALIM_311,47.33,52.665,2.03,0.0263,0.0,NO_PRIORIZADO
SUM_018600,SED_0151,ALIM_311,47.33,52.672,1.2,0.2785,16.7,NO_PRIORIZADO
SUM_004052,SED_2743,ALIM_311,47.32,52.679,1.27,-0.1181,0.0,NO_PRIORIZADO
SUM_012558,SED_0450,ALIM_311,47.31,52.692,0.05,0.0019,50.0,NO_PRIORIZADO
SUM_014659,SED_2475,ALIM_311,47.31,52.685,0.19,0.0489,50.0,NO_PRIORIZADO
SUM_008355,SED_2154,ALIM_311,47.3,52.699,2.13,-0.0983,0.0,NO_PRIORIZADO
SUM_008136,SED_1009,ALIM_311,47.29,52.712,10.63,0.0647,0.0,NO_PRIORIZADO
SUM_018509,SED_0501,ALIM_311,47.29,52.706,7.78,-0.2032,0.0,NO_PRIORIZADO
SUM_015966,SED_1990,ALIM_311,47.28,52.719,1.96,0.17,0.0,NO_PRIORIZADO
SUM_010053,SED_2735,ALIM_311,47.27,52.726,1.46,-0.0385,0.0,NO_PRIORIZADO
SUM_017631,SED_0670,ALIM_311,47.27,52.732,6.55,0.1071,0.0,NO_PRIORIZADO
SUM_013879,SED_2315,ALIM_311,47.26,52.739,2.71,-0.1982,0.0,NO_PRIORIZADO
SUM_001121,SED_0515,ALIM_311,47.25,52.752,1.45,0.1208,0.0,NO_PRIORIZADO
SUM_017886,SED_2105,ALIM_311,47.25,52.746,2.49,-0.1245,0.0,NO_PRIORIZADO
SUM_013393,SED_2315,ALIM_311,47.24,52.759,3.06,-0.1391,0.0,NO_PRIORIZADO
SUM_011287,SED_2315,ALIM_311,47.23,52.766,2.4,0.0256,0.0,NO_PRIORIZADO
SUM_017964,SED_0212,ALIM_311,47.23,52.772,4.22,-0.0506,0.0,NO_PRIORIZADO
SUM_006487,SED_1990,ALIM_311,47.22,52.779,0.71,0.1355,50.0,NO_PRIORIZADO
SUM_007640,SED_2642,ALIM_311,47.21,52.786,0.92,-0.0261,0.0,NO_PRIORIZADO
SUM_017863,SED_0061,ALIM_311,47.21,52.792,2.0,-0.0004,0.0,NO_PRIORIZADO
SUM_012539,SED_2105,ALIM_311,47.2,52.799,0.56,0.2169,66.7,NO_PRIORIZADO
SUM_007580,SED_0038,ALIM_311,47.19,52.806,0.37,-0.089,8.3,NO_PRIORIZADO
SUM_010271,SED_0212,ALIM_311,47.19,52.813,0.94,-0.2093,25.0,NO_PRIORIZADO
SUM_004708,SED_1777,ALIM_311,47.18,52.819,41.5,0.5417,0.0,NO_PRIORIZADO
SUM_008437,SED_1741,ALIM_311,47.17,52.833,0.77,0.1118,25.0,NO_PRIORIZADO
SUM_019286,SED_2362,ALIM_311,47.17,52.826,0.06,0.008,33.3,NO_PRIORIZADO
SUM_008407,SED_0515,ALIM_311,47.16,52.839,2.28,0.0251,0.0,NO_PRIORIZADO
SUM_003112,SED_0169,ALIM_311,47.15,52.846,0.3,-0.0164,16.7,NO_PRIORIZADO
SUM_013007,SED_0035,ALIM_311,47.15,52.853,1.75,-0.0661,0.0,NO_PRIORIZADO
SUM_019350,SED_1990,ALIM_311,47.14,52.859,5.27,-0.1847,0.0,NO_PRIORIZADO
SUM_002658,SED_0450,ALIM_311,47.13,52.873,1.35,-0.0176,0.0,NO_PRIORIZADO
SUM_005655,SED_1137,ALIM_311,47.13,52.866,2.92,0.0681,0.0,NO_PRIORIZADO
SUM_002978,SED_0035,ALIM_311,47.12,52.879,2.82,-0.1249,0.0,NO_PRIORIZADO
SUM_000306,SED_1886,ALIM_311,47.11,52.893,3.76,0.004,0.0,NO_PRIORIZADO
SUM_015290,SED_1216,ALIM_311,47.11,52.886,1.92,-0.3343,8.3,NO_PRIORIZADO
SUM_006040,SED_2475,ALIM_311,47.1,52.899,5.31,0.1159,0.0,NO_PRIORIZADO
SUM_016283,SED_1528,ALIM_311,47.09,52.906,2.67,-0.1148,0.0,NO_PRIORIZADO
SUM_019311,SED_1009,ALIM_311,47.09,52.913,22.8,-0.2017,0.0,NO_PRIORIZADO
SUM_019308,SED_1830,ALIM_311,47.08,52.92,4.24,-0.1044,0.0,NO_PRIORIZADO
SUM_011440,SED_2642,ALIM_311,47.07,52.933,1.91,0.0345,0.0,NO_PRIORIZADO
SUM_016305,SED_2105,ALIM_311,47.07,52.926,3.9,0.1963,0.0,NO_PRIORIZADO
SUM_011822,SED_0061,ALIM_311,47.06,52.94,0.14,0.0244,33.3,NO_PRIORIZADO
SUM_000629,SED_2642,ALIM_311,47.05,52.946,0.09,-0.0029,0.0,NO_PRIORIZADO
SUM_018796,SED_2105,ALIM_311,47.05,52.953,0.07,0.0013,0.0,NO_PRIORIZADO
SUM_003333,SED_1693,ALIM_311,47.04,52.96,0.3,0.022,16.7,NO_PRIORIZADO
SUM_011038,SED_2743,ALIM_311,47.03,52.966,0.17,0.0181,8.3,NO_PRIORIZADO
SUM_018344,SED_0837,ALIM_311,47.03,52.973,1.96,-0.0573,0.0,NO_PRIORIZADO
SUM_000559,SED_1722,ALIM_311,47.02,52.98,12.82,0.1375,0.0,NO_PRIORIZADO
SUM_005896,SED_2105,ALIM_311,47.01,52.993,1.71,-0.1594,0.0,NO_PRIORIZADO
SUM_013033,SED_1830,ALIM_311,47.01,52.986,1.43,-0.0696,0.0,NO_PRIORIZADO
SUM_006364,SED_1159,ALIM_311,47.0,53.0,1.14,0.095,8.3,NO_PRIORIZADO
SUM_007013,SED_1137,ALIM_311,46.99,53.013,2.34,0.0524,0.0,NO_PRIORIZADO
SUM_011837,SED_2413,ALIM_311,46.99,53.006,4.29,0.1307,0.0,NO_PRIORIZADO
SUM_014108,SED_1871,ALIM_311,46.98,53.02,3.2,0.0327,0.0,NO_PRIORIZADO
SUM_011648,SED_1270,ALIM_311,46.97,53.027,3.36,0.0823,0.0,NO_PRIORIZADO
SUM_014269,SED_2558,ALIM_311,46.97,53.033,5.2,-0.3195,0.0,NO_PRIORIZADO
SUM_006687,SED_1216,ALIM_311,46.96,53.04,1.47,-0.0786,0.0,NO_PRIORIZADO
SUM_000635,SED_2407,ALIM_311,46.95,53.053,3.68,-0.0029,0.0,NO_PRIORIZADO
SUM_005705,SED_2074,ALIM_311,46.95,53.047,3.11,-0.0102,0.0,NO_PRIORIZADO
SUM_009688,SED_2315,ALIM_311,46.94,53.06,3.71,-0.0149,0.0,NO_PRIORIZADO
SUM_004898,SED_2096,ALIM_311,46.93,53.073,1.62,0.0119,0.0,NO_PRIORIZADO
SUM_016152,SED_1207,ALIM_311,46.93,53.067,0.82,-0.024,0.0,NO_PRIORIZADO
SUM_004477,SED_0063,ALIM_311,46.92,53.08,3.22,-0.0704,0.0,NO_PRIORIZADO
SUM_004377,SED_0515,ALIM_311,46.91,53.093,2.08,-0.017,0.0,NO_PRIORIZADO
SUM_015577,SED_2295,ALIM_311,46.91,53.087,0.03,0.0099,75.0,NO_PRIORIZADO
SUM_010027,SED_1482,ALIM_311,46.9,53.1,0.04,0.0054,25.0,NO_PRIORIZADO
SUM_013564,SED_2002,ALIM_311,46.89,53.114,5.29,-0.0146,0.0,NO_PRIORIZADO
SUM_019241,SED_2661,ALIM_311,46.89,53.107,0.22,-0.0182,16.7,NO_PRIORIZADO
SUM_009454,SED_1990,ALIM_311,46.88,53.12,15.43,0.0771,0.0,NO_PRIORIZADO
SUM_016474,SED_0362,ALIM_311,46.87,53.127,2.44,0.0559,0.0,NO_PRIORIZADO
SUM_016909,SED_0938,ALIM_311,46.87,53.134,34.71,-0.1482,0.0,NO_PRIORIZADO
SUM_001926,SED_2329,ALIM_311,46.86,53.14,0.84,0.123,8.3,NO_PRIORIZADO
SUM_011298,SED_1361,ALIM_311,46.85,53.154,0.03,0.0007,33.3,NO_PRIORIZADO
SUM_011900,SED_0938,ALIM_311,46.85,53.147,2.6,0.4608,58.3,NO_PRIORIZADO
SUM_015265,SED_1216,ALIM_311,46.84,53.16,3.08,0.0911,0.0,NO_PRIORIZADO
SUM_006641,SED_1019,ALIM_311,46.83,53.174,0.84,-0.2411,33.3,NO_PRIORIZADO
SUM_015882,SED_1565,ALIM_311,46.83,53.167,1.79,0.0382,0.0,NO_PRIORIZADO
SUM_009243,SED_1641,ALIM_311,46.82,53.18,2.55,-0.0366,0.0,NO_PRIORIZADO
SUM_003774,SED_2407,ALIM_311,46.81,53.187,2.23,-0.2266,0.0,NO_PRIORIZADO
SUM_008091,SED_2195,ALIM_311,46.81,53.194,2.93,-0.3135,0.0,NO_PRIORIZADO
SUM_004162,SED_0933,ALIM_311,46.8,53.2,1.41,0.014,0.0,NO_PRIORIZADO
SUM_010933,SED_0063,ALIM_311,46.79,53.214,8.79,0.0063,0.0,NO_PRIORIZADO
SUM_012985,SED_2789,ALIM_311,46.79,53.207,2.74,-0.0347,0.0,NO_PRIORIZADO
SUM_015719,SED_2407,ALIM_311,46.78,53.221,4.58,0.0103,0.0,NO_PRIORIZADO
SUM_003979,SED_2407,ALIM_311,46.77,53.234,2.7,-0.1646,0.0,NO_PRIORIZADO
SUM_013491,SED_0450,ALIM_311,46.77,53.227,3.34,-0.0955,0.0,NO_PRIORIZADO
SUM_002379,SED_0670,ALIM_311,46.76,53.241,0.34,-0.0384,0.0,NO_PRIORIZADO
SUM_001453,SED_2735,ALIM_311,46.75,53.247,0.04,0.0005,0.0,NO_PRIORIZADO
SUM_005883,SED_0090,ALIM_311,46.75,53.254,11.93,0.1925,0.0,NO_PRIORIZADO
SUM_001789,SED_2789,ALIM_311,46.74,53.261,1.39,0.0805,0.0,NO_PRIORIZADO
SUM_010559,SED_0212,ALIM_311,46.73,53.274,2.8,-0.1145,0.0,NO_PRIORIZADO
SUM_011921,SED_2738,ALIM_311,46.73,53.267,1.52,-0.0545,0.0,NO_PRIORIZADO
SUM_011865,SED_0229,ALIM_311,46.72,53.281,3.23,-0.0044,16.7,NO_PRIORIZADO
SUM_013664,SED_1777,ALIM_311,46.71,53.287,0.85,-0.0574,0.0,NO_PRIORIZADO
SUM_014255,SED_2407,ALIM_311,46.71,53.294,0.1,0.0126,25.0,NO_PRIORIZADO
SUM_003521,SED_2789,ALIM_311,46.7,53.301,10.19,-0.1627,0.0,NO_PRIORIZADO
SUM_018365,SED_2170,ALIM_311,46.69,53.307,1.3,-0.021,0.0,NO_PRIORIZADO
SUM_019378,SED_1886,ALIM_311,46.69,53.314,6.27,-0.2771,0.0,NO_PRIORIZADO
SUM_009799,SED_2170,ALIM_311,46.68,53.321,1.1,-0.0122,0.0,NO_PRIORIZADO
SUM_008605,SED_2074,ALIM_311,46.67,53.328,2.02,0.0777,0.0,NO_PRIORIZADO
SUM_016161,SED_2789,ALIM_311,46.67,53.334,1.03,0.3587,58.3,NO_PRIORIZADO
SUM_016328,SED_2661,ALIM_311,46.66,53.341,3.56,-0.0745,0.0,NO_PRIORIZADO
SUM_005247,SED_0212,ALIM_311,46.65,53.354,0.82,-0.0138,0.0,NO_PRIORIZADO
SUM_018941,SED_1600,ALIM_311,46.65,53.348,2.53,-0.0804,0.0,NO_PRIORIZADO
SUM_002502,SED_2642,ALIM_311,46.64,53.361,0.4,0.008,25.0,NO_PRIORIZADO
SUM_003600,SED_2195,ALIM_311,46.63,53.368,0.55,0.021,0.0,NO_PRIORIZADO
SUM_007339,SED_2475,ALIM_311,46.63,53.374,0.45,-0.0463,25.0,NO_PRIORIZADO
SUM_018894,SED_2074,ALIM_311,46.62,53.381,3.01,0.0755,0.0,NO_PRIORIZADO
SUM_012930,SED_2363,ALIM_311,46.61,53.388,1.14,-0.0942,0.0,NO_PRIORIZADO
SUM_018577,SED_2074,ALIM_311,46.61,53.394,1.5,-0.0071,0.0,NO_PRIORIZADO
SUM_008246,SED_1019,ALIM_311,46.6,53.401,0.07,-0.0042,41.7,NO_PRIORIZADO
SUM_005277,SED_1482,ALIM_311,46.59,53.408,1.17,-0.0158,0.0,NO_PRIORIZADO
SUM_009076,SED_1498,ALIM_311,46.59,53.414,1.3,0.0307,0.0,NO_PRIORIZADO
SUM_017068,SED_1206,ALIM_311,46.58,53.421,5.3,-0.1971,0.0,NO_PRIORIZADO
SUM_008500,SED_2475,ALIM_311,46.57,53.435,1.38,-0.0188,0.0,NO_PRIORIZADO
SUM_016508,SED_1830,ALIM_311,46.57,53.428,5.67,-0.0814,0.0,NO_PRIORIZADO
SUM_018465,SED_2413,ALIM_311,46.56,53.441,0.12,0.0006,8.3,NO_PRIORIZADO
SUM_004821,SED_1886,ALIM_311,46.55,53.455,7.71,-0.0563,0.0,NO_PRIORIZADO
SUM_011101,SED_1594,ALIM_311,46.55,53.448,3.54,0.0527,0.0,NO_PRIORIZADO
SUM_006836,SED_0151,ALIM_311,46.54,53.461,3.34,0.1084,0.0,NO_PRIORIZADO
SUM_000279,SED_1019,ALIM_311,46.53,53.468,3.98,-0.182,0.0,NO_PRIORIZADO
SUM_004126,SED_0035,ALIM_311,46.53,53.475,4.13,0.002,0.0,NO_PRIORIZADO
SUM_010880,SED_0169,ALIM_311,46.52,53.481,2.89,-0.0928,0.0,NO_PRIORIZADO
SUM_008391,SED_0501,ALIM_311,46.51,53.488,2.04,0.2064,0.0,NO_PRIORIZADO
SUM_011398,SED_2262,ALIM_311,46.51,53.495,4.26,-0.3353,0.0,NO_PRIORIZADO
SUM_012896,SED_0151,ALIM_311,46.5,53.501,5.16,-0.104,0.0,NO_PRIORIZADO
SUM_009456,SED_0933,ALIM_311,46.49,53.508,0.91,0.0176,0.0,NO_PRIORIZADO
SUM_015414,SED_2738,ALIM_311,46.49,53.515,5.19,0.2847,0.0,NO_PRIORIZADO
SUM_019781,SED_2329,ALIM_311,46.48,53.522,9.09,-0.2799,0.0,NO_PRIORIZADO
SUM_017730,SED_2105,ALIM_311,46.47,53.528,26.76,-0.0786,0.0,NO_PRIORIZADO
SUM_017878,SED_0670,ALIM_311,46.47,53.535,6.58,-0.0683,0.0,NO_PRIORIZADO
SUM_010746,SED_0670,ALIM_311,46.46,53.542,1.51,-0.2019,0.0,NO_PRIORIZADO
SUM_007234,SED_0061,ALIM_311,46.45,53.548,2.18,0.0643,0.0,NO_PRIORIZADO
SUM_011344,SED_2096,ALIM_311,46.45,53.555,1.12,-0.0263,0.0,NO_PRIORIZADO
SUM_009052,SED_2089,ALIM_311,46.44,53.562,15.5,-0.0587,0.0,NO_PRIORIZADO
SUM_016090,SED_2475,ALIM_311,46.43,53.568,0.97,-0.0849,0.0,NO_PRIORIZADO
SUM_002133,SED_2743,ALIM_311,46.42,53.582,2.56,-0.0488,0.0,NO_PRIORIZADO
SUM_014615,SED_0035,ALIM_311,46.42,53.575,3.83,-0.061,0.0,NO_PRIORIZADO
SUM_016960,SED_1990,ALIM_311,46.41,53.588,17.01,-0.0711,0.0,NO_PRIORIZADO
SUM_014876,SED_0090,ALIM_311,46.4,53.595,1.92,-0.2731,8.3,NO_PRIORIZADO
SUM_018162,SED_1207,ALIM_311,46.4,53.602,0.35,-0.0055,0.0,NO_PRIORIZADO
SUM_007784,SED_2074,ALIM_311,46.39,53.608,10.49,-0.1717,0.0,NO_PRIORIZADO
SUM_006995,SED_1741,ALIM_311,46.38,53.622,2.75,0.1553,0.0,NO_PRIORIZADO
SUM_010992,SED_2735,ALIM_311,46.38,53.615,2.03,0.0068,0.0,NO_PRIORIZADO
SUM_009668,SED_0169,ALIM_311,46.37,53.629,5.6,-0.2036,0.0,NO_PRIORIZADO
SUM_005165,SED_0742,ALIM_311,46.36,53.635,5.22,-0.0816,0.0,NO_PRIORIZADO
SUM_011677,SED_2315,ALIM_311,46.36,53.642,3.7,0.1124,0.0,NO_PRIORIZADO
SUM_015413,SED_1009,ALIM_311,46.35,53.649,0.78,-0.164,41.7,NO_PRIORIZADO
SUM_006780,SED_1137,ALIM_311,46.34,53.662,1.47,-0.1028,0.0,NO_PRIORIZADO
SUM_009014,SED_2735,ALIM_311,46.34,53.655,0.94,-0.0501,8.3,NO_PRIORIZADO
SUM_001365,SED_2789,ALIM_311,46.33,53.669,1.78,-0.1249,0.0,NO_PRIORIZADO
SUM_001002,SED_0362,ALIM_311,46.32,53.682,11.37,-0.0529,0.0,NO_PRIORIZADO
SUM_011218,SED_1871,ALIM_311,46.32,53.675,0.11,0.0094,16.7,NO_PRIORIZADO
SUM_013717,SED_1019,ALIM_311,46.31,53.689,0.54,0.0428,0.0,NO_PRIORIZADO
SUM_009699,SED_2362,ALIM_311,46.3,53.702,2.51,-0.0754,0.0,NO_PRIORIZADO
SUM_011645,SED_2558,ALIM_311,46.3,53.695,0.86,0.1291,16.7,NO_PRIORIZADO
SUM_001223,SED_1137,ALIM_311,46.29,53.709,1.19,-0.1618,8.3,NO_PRIORIZADO
SUM_010489,SED_2074,ALIM_311,46.28,53.715,3.34,0.0317,0.0,NO_PRIORIZADO
